id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,actual_supplier,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble,supplier_name,location,is_returnable,supplier_id,
4144,B7-300,5356095508,ROUND,0.6,H,IF,EX,EX,EX,NON,,5.41,5.43,3.34,61.6,59,None,GIA,MED to STK,100%,Not brown,,Not milky,Super Solitaire Hk Ltd,,-33.50%,1472,2453.85,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5356095508.pdf,,,,HK,N,3ccba1c2-3018-4066-8aaa-e73401d0c3d4
4145,201273-GC,6342744233,PEAR,0.5,D,VS2,-,EX,GD,NON,,6.14,4.17,2.94,70.6,56,NON,GIA,THN to ETK,,,,,Vaishali Gems,,-48.00%,758,1516,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e40ce112-9081-4dac-9915-dbf83682ebbe.jpg,,,,,HK,Y,0f73b5bb-6b58-4f06-964b-d20097ee9d3b
4146,201552-GB,6342668583,PEAR,0.4,E,VS1,-,EX,GD,NON,,6.66,4.25,2.38,55.9,58,NON,GIA,STK to VTK,100%,,,,Vaishali Gems,,-40.80%,551,1377.4,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b44dea8c-be70-4274-bd4f-6082cbf18f3c.jpg,TRUE,,,,HK,Y,0f73b5bb-6b58-4f06-964b-d20097ee9d3b
4147,982556,6315197958,MARQUISE,0.85,D,SI1,-,EX,VG,STG,Blue,9.86,5.51,2.67,48.4,63,NON,GIA,MED to THK,,Not brown,Not green,,Janam Corporation Pvt Ltd,,-33.98%,2186,2571.58,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
4148,LD19123410,1345380668,ROUND,0.3,E,VVS2,EX,EX,EX,NON,,4.31,4.29,2.65,61.7,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-33.00%,512,1708,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTIzNDEw,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/ce2e3072-037e-4903-8035-c2d8afbf2b88.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19123410.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4149,8031,6335811428,ROUND,1.83,I,VVS2,EX,EX,EX,NON,,8.02,8.04,4.75,59.2,60,None,GIA,THN to MED,100%,,,,SHINE JEWELS,,-14.00%,12583,6875.97,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6335811428.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4150,5374,7328780056,ROUND,0.92,E,VVS1,EX,EX,VG,FNT,,6.37,6.35,3.8,59.8,59,NON,GIA,THN to MED,100%,,,,SHINE JEWELS,,-27.00%,6396,6952.04,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/5/20/7328780056.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4151,6979,6335143077,ROUND,0.91,D,VVS1,EX,EX,EX,MED,Blue,6.36,6.37,3.83,60.1,57,None,GIA,THN,100%,,,,SHINE JEWELS,,-36.50%,6275,6895.84,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6335143077.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4152,11401,5202954224,ROUND,0.8,D,FL,EX,EX,EX,NON,,6.02,6.04,3.65,60.6,59,None,GIA,MED to STK,100%,,,,SHINE JEWELS,,-5.06%,6530,8162.46,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/5202954224.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4153,201954-GC,2348995973,OVAL,1,D,SI2,-,VG,GD,NON,,7.27,5.57,3.6,64.7,58,NON,GIA,MED to ETK,,,,,Vaishali Gems,,-47.70%,2734,2733.98,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/4d2994ce-9bb1-4a50-b4f8-210ee718135d.jpg,,,,,HK,Y,0f73b5bb-6b58-4f06-964b-d20097ee9d3b
4154,LD19123691,1348379097,PEAR,0.51,D,VS1,-,EX,VG,NON,,7.11,4.39,2.76,62.8,58,NON,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,,-39.00%,963,1888.82,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTIzNjkx,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/661cd350-de8c-4f2e-a15c-18bdf5fafc4b.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19123691.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4155,8249,1182313447,ROUND,0.73,D,IF,EX,EX,EX,NON,,5.88,5.84,3.55,60.6,59,NON,GIA,THN to MED,100%,,,,SHINE JEWELS,,-14.05%,5402,7399.99,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2017/4/13/1182313447.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4156,9181,6231388436,ROUND,0.72,E,VVS1,EX,EX,EX,STG,Blue,5.74,5.71,3.58,62.6,57,NON,GIA,MED to STK,100%,,,,SHINE JEWELS,,-51.00%,2170,3013.5,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/8/2/6231388436.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4157,LD190612190,2336186974,ROUND,0.23,E,VS1,EX,EX,VG,NON,,3.9,3.95,2.48,63,56,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-7.00%,327,1423.17,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/da7d5108-0fec-4b28-97f7-5777489fab8c.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2336186974.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4158,69007-GE,2344143381,PEAR,0.4,E,SI2,-,VG,VG,NON,,5.93,3.88,2.73,70.3,56,NON,GIA,THK to ETK,,,,,Vaishali Gems,,-48.40%,360,900.6,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/2dd9ad91-7600-48e1-9a97-088cf466ea08.jpg,TRUE,,,,HK,Y,0f73b5bb-6b58-4f06-964b-d20097ee9d3b
4159,471625,7306109764,PEAR,0.24,I,SI1,-,EX,VG,MED,Blue,5.65,3.58,2.06,57.4,64,NON,GIA,MED to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,,23.48%,223,927.63,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
4160,342,6282144290,ROUND,0.7,K Faint Brown,VVS1,EX,EX,EX,NON,,5.65,5.69,3.51,61.8,58,None,GIA,MED to STK,100%,,,,SHINE JEWELS,,-44.14%,1125,1606.94,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6282144290.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4161,11280,6352282950,ROUND,0.62,D,IF,EX,EX,EX,NON,,5.5,5.53,3.39,61.4,57,None,GIA,MED to STK,100%,,,,SHINE JEWELS,,-25.16%,3044,4909.5,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6352282950.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4162,SARADIAMONDSPRIVATELIMITEDU169,2141057122,MARQUISE,0.6,I,SI1,-,G,G,NON,,7.58,4.36,3.15,72.3,59,None,GIA,VTK to ETK,,,,,Sara Diamonds,,-31.00%,775,1292,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2141057122.pdf,,,,IN,N,97fcb0ad-7258-4c97-8e84-5716becf2442
4163,10145,2354266490,ROUND,0.58,E,VVS1,EX,EX,EX,MED,,5.43,5.4,3.32,61.3,56,,GIA,,100%,,,,SHINE JEWELS,,-19.42%,2204,3799.34,,,,,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4164,11279,2346833830,ROUND,0.6,D,IF,EX,EX,EX,NON,,5.37,5.33,3.35,62.5,58,NON,GIA,MED to STK,100%,,,,SHINE JEWELS,,-22.66%,3044,5073.52,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/5c85e37a-fe5c-4b4d-bbf2-6596db148a7b.jpg,https://www.pansuriyaimpex.com/DiamondCerti/2346833830.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4165,10776,5202890794,ROUND,0.46,D,VVS1,EX,EX,EX,MED,Blue,5.08,5.05,3,59.2,60,NON,GIA,MED to STK,100%,,,,SHINE JEWELS,,-15.23%,1399,3041.13,,,,,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4166,6512,6321084287,ROUND,0.45,D,FL,EX,EX,EX,NON,,5.02,5.05,2.96,58.9,61,None,GIA,MED to STK,100%,,,,SHINE JEWELS,,25.70%,2551,5669.07,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6321084287.pdf,,,,unknown,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4167,ZF09191740850,6355253614,ROUND,0.5,H,VS2,EX,EX,VG,NON,,5.03,5.07,3.14,62.1,58,None,GIA,MED to STK,,,,,China Star ,,-40.65%,950,1899.84,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/1c3cb0cc-8533-4d04-91b7-4c6547b5d0fa.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355253614.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
4168,SARADIAMONDSPRIVATELIMITEDK26,2125105898,MARQUISE,0.78,J,SI2,-,G,VG,MED,Blue,9.4,4.64,2.92,63,56,Very Small,GIA,STK to ETK,,,,,Sara Diamonds,,-36.00%,1028,1318.46,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2125105898.pdf,,,,IN,N,97fcb0ad-7258-4c97-8e84-5716becf2442
4169,LD20010615,6342529888,ROUND,0.6,J,VS2,EX,EX,EX,NON,,5.38,5.33,3.4,63.4,56,NON,GIA,THN to STK,100%,Not brown,Not green,Not milky,Laxmi,,-31.00%,982,1637,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/3ae0a48b-adc3-4123-af7c-78594b3b2e12.jpg,https://certifiedstone.info/certificate/LD20010615.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4170,9019,1335659801,ROUND,0.32,D,FL,EX,EX,EX,NON,,4.39,4.42,2.7,61.2,57,None,GIA,MED to STK,100%,,,,SHINE JEWELS,,11.08%,1312,4098.84,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1335659801.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4171,LD19102190,2334875701,ROUND,0.2,F,VVS2,EX,EX,VG,NON,,3.73,3.71,2.33,62.7,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-3.00%,282,1411,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/6857f166-7142-448a-b3d5-d0fb91b86ea7.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19102190.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4172,XU17020977137,6355228043,ROUND,0.3,H,SI2,G,EX,VG,NON,,4.28,4.3,2.56,59.6,59,None,GIA,MED to THK,,,,,China Star ,,-43.92%,282,941.2,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355228043.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
4173,243C-115-A,2328881217,ROUND,0.9,E,VVS2,G,EX,VG,NON,,5.85,5.93,3.9,66.3,58,None,GIA,THK to VTK,100%,,,,Paladiya Brothers & co,,-51.21%,3781,4200.81,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2328881217.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
4174,9452,6341382815,ROUND,0.93,H,VS1,EX,EX,EX,NON,,6.36,6.32,3.85,60.8,59,NON,GIA,THN to STK,100%,,,,SHINE JEWELS,,-30.00%,3870,4161.49,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/12/23/6341382815.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4175,CL04138016125,6355167531,ROUND,0.3,F,VS2,G,EX,VG,NON,,4.3,4.36,2.5,57.6,68,None,GIA,ETN to VTK,,,,,China Star ,,-43.85%,367,1223,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/97f6b894-2c71-4355-942c-a61b41d021f0.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355167531.pdf,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
4176,GK06613821700,6355189701,ROUND,0.32,E,VS2,EX,EX,EX,FNT,,4.35,4.37,2.72,62.4,60,None,GIA,STK,,,,,China Star ,,-44.87%,400,1251.47,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355189701.pdf,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
4177,KT04798995775,7342463134,ROUND,1.01,E,VVS2,VG,EX,VG,NON,,6.21,6.29,4.01,64.2,57,None,GIA,STK to THK,100%,,,,China Star ,,-53.64%,5231,5179.56,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/6f7dc815-71b2-404f-b068-39483fda455b.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7342463134.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
4178,SH07686516393,7342449238,ROUND,0.3,H,VVS1,EX,EX,EX,NON,,4.31,4.33,2.66,61.6,56,None,GIA,MED to STK,100%,,,,China Star ,,-33.30%,450,1500.7,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7342449238.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
4179,OL18057580330,7342385734,ROUND,1.03,H,VVS2,EX,EX,EX,NON,,6.5,6.47,4.01,61.8,57,NON,GIA,MED to STK,100%,,,,China Star ,,-33.82%,5310,5155.42,,,,,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
4180,PZ07779810345,7342900475,ROUND,0.4,D,SI2,VG,EX,VG,NON,,4.62,4.67,2.95,63.5,60,None,GIA,VTN to THK,,,,,China Star ,,-46.89%,455,1137.2,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7342900475.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
4181,LD19102729,6332869105,ROUND,0.25,F,VVS2,EX,EX,EX,NON,,4.04,4.02,2.51,62.2,58,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,4.00%,433,1731.96,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c02c0820-0f5c-42ad-9325-1b59fd01058b.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19102729.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4182,6951,7336381349,ROUND,0.33,E,VVS1,EX,EX,EX,NON,,4.52,4.54,2.71,59.8,59,None,GIA,THN to MED,100%,,,,SHINE JEWELS,,-7.30%,825,2501.12,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7336381349.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4183,1074,7288233817,ROUND,0.32,F,VVS1,VG,EX,VG,NON,,4.51,4.52,2.61,57.9,61,None,GIA,THN to MED,100%,,,,SHINE JEWELS,,-25.00%,630,1968.75,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7288233817.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4184,10022,1329529279,ROUND,0.35,E,IF,EX,EX,EX,FNT,,4.53,4.5,2.8,62,60,NON,GIA,MED to STK,100%,,,,SHINE JEWELS,,-27.64%,739,2111.8,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/4/17/1329529279.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4185,LD20034762,2357351859,ROUND,0.65,D,VS1,EX,EX,EX,FNT,,5.5,5.55,3.48,63,56,None,GIA,THN to MED,100%,Not brown,Not green,Not milky,Laxmi,,-29.00%,1987,3056.55,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPUxEMjAwMzQ3NjI=,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/1709ba7e-ae45-4d40-99b4-94eb572e86ee.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2357351859.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4186,LD20028133,6351087236,ROUND,0.3,F,VVS2,EX,VG,EX,NON,,4.29,4.27,2.64,61.7,59,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-36.50%,468,1560.5,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/1873bfb1-8bc7-49af-872e-4601e5f582bc.jpg,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4187,GW16820157674,6355331276,ROUND,0.62,J,VS1,EX,EX,EX,MED,Blue,5.42,5.46,3.39,62.3,58,None,GIA,THN to STK,100%,,,,China Star ,,-39.68%,928,1496.06,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355331276.pdf,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
4188,202410-IB,407905669,OVAL,0.32,F,VVS2,-,VG,VG,NON,,5.57,3.92,2.24,57.1,66,POINTED,IGI,MED to STK,100%,,,,Vaishali Gems,,-41.20%,350,1093.34,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/0219bb03-fb64-4f84-8a23-95abbb701f88.jpg,https://www.igi.org/viewpdf.php?r=407905669,,,,IN,Y,0f73b5bb-6b58-4f06-964b-d20097ee9d3b
4189,LD19046079,1325660520,CUSHION MODIFIED,0.56,I,SI1,-,EX,EX,FNT,,4.86,4.6,3.18,69.1,60,NON,GIA,THK to VTK,100%,Light Brown,Not green,Not milky,Laxmi,,-49.22%,542,967.57,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDQ2MDc5,128,https://nivoda-images.s3.eu-west-2.amazonaws.com/fbf35707-684e-49bd-bc8f-b785a3f82876.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19046079.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4190,LD20017540,2346725481,ROUND,0.41,D,VVS2,EX,EX,EX,MED,Blue,4.77,4.74,2.97,62.5,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-47.00%,725,1769.17,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/d5baa240-feed-479b-ba8b-bbc2b5aa41d2.jpg,https://certifiedstone.info/certificate/LD20017540.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4191,HK1397765,2347837979,PRINCESS,0.49,F,VVS1,-,VG,G,NON,,4.41,4.37,3.16,72.3,71,None,GIA,THN to THK,100%,,,Not milky,Hari Krishna,,-46.49%,659,1345.37,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/3badb374-aafe-43dc-a136-b5e3fe0e20bb.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347837979.pdf,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
4192,LD20024942,7352020038,ROUND,0.2,H,VVS1,EX,VG,EX,NON,,3.78,3.79,2.33,61.6,59,None,GIA,MED,100%,Not brown,Not green,Not milky,Laxmi,,-4.00%,255,1273.2,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7352020038.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4193,422-9-A,3355074803,ROUND,0.35,I,SI2,EX,EX,EX,FNT,,4.49,4.52,2.81,62.3,56,None,GIA,MED to STK,,,,,Paladiya Brothers & co,,-35.07%,348,994.74,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3355074803.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
4194,401K-57-A,6342451606,ROUND,0.26,D,VVS1,EX,EX,EX,MED,Blue,4.06,4.09,2.57,63.1,57,None,GIA,MED to STK,100%,,,,Paladiya Brothers & co,,5.21%,454,1746.15,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6342451606.pdf,,,,IN,N,e6c24977-7efd-4b1c-95c4-1aca4bed604a
4195,LD20033852,7356269633,ROUND,0.83,D,VS2,EX,EX,EX,FNT,,5.98,6.03,3.75,62.5,57,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-28.50%,3102,3737.67,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly9jZXJ0aWZpZWRzdG9uZS5pbmZvL3ZpZXdlci92aXNpb24zNjAuaHRtbD9kPUxEMjAwMzM4NTI=,64,https://nivoda-images.s3.eu-west-2.amazonaws.com/d488097a-2310-4b12-82d7-a9d093c6ac8a.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/7356269633.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4196,8551,6342004657,ROUND,1,D,FL,EX,EX,VG,NON,,6.45,6.47,3.9,60.4,61,None,GIA,MED to STK,100%,,,,SHINE JEWELS,,-26.86%,12950,12949.5,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6342004657.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4197,9384,2348488528,ROUND,0.8,E,VS1,EX,EX,EX,NON,,6.02,6.05,3.67,60.7,60,None,GIA,THN to MED,100%,,,,SHINE JEWELS,,-22.00%,3390,4237.35,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2348488528.pdf,,,,HK,N,2bb51c57-0198-47e4-9d49-dd627fe5f008
4198,EF12666064070,6207865419,ROUND,0.3,E,SI2,VG,EX,EX,NON,,4.33,4.32,2.57,59.5,61,NON,GIA,STK to THK,,,,,China Star ,,-41.19%,312,1040.97,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/1/22/6207865419.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
4199,BX16828742032,6355331305,ROUND,0.4,J,VVS1,VG,EX,VG,MED,Blue,4.66,4.71,2.93,62.7,58,None,GIA,MED to THK,100%,,,,China Star ,,-44.40%,475,1187,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6355331305.pdf,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
4200,202875-IC,414097140,HEART,1,H,SI2,-,VG,VG,NON,,5.61,6.87,4.05,59,58.5,POINTED,IGI,STK to VTK,,,,,Vaishali Gems,,-63.00%,1631,1630.78,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/3782dd83-b942-4cdb-a6d4-6cbe35fbe8d4.jpg,https://www.igi.org/viewpdf.php?r=414097140,,,,IN,Y,0f73b5bb-6b58-4f06-964b-d20097ee9d3b
4201,201315-IC,400903310,OVAL,0.3,E,VS2,-,GD,GD,FNT,,5.08,3.45,2.4,69.6,57.5,POINTED,IGI,VTK to ETK,,,,,Vaishali Gems,,-53.90%,251,837.6,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ce4d5853-b107-4f21-af5d-b897ca8f850d.jpg,,,,,IN,Y,0f73b5bb-6b58-4f06-964b-d20097ee9d3b
4202,LD19126676,2347451263,ROUND,0.34,F,VVS2,EX,EX,EX,NON,,4.48,4.5,2.79,62.1,60,None,GIA,MED to STK,100%,Light Brown,Not green,Not milky,Laxmi,,-35.50%,534,1571.74,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ca2210a7-2203-4776-9838-37080e04df16.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2347451263.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4203,LD20016566,2346711517,ROUND,0.34,E,VVS2,EX,EX,EX,NON,,4.53,4.51,2.71,60,59,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,-22.50%,662,1948.24,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/24c3eb01-686b-4826-9bcd-82ccb153ce95.jpg,https://certifiedstone.info/certificate/LD20016566.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4204,RALD16101854,6301319675,ROUND,0.3,F,VVS2,GD,EX,EX,NON,,4.13,4.11,2.72,65.9,60,NON,GIA,THK to VTK,100%,Not brown,Not green,Not milky,Laxmi,,-38.61%,454,1512,,,,https://www.laxmidiamond.com/certifiedstone/certificate/RALD16101854.pdf,,,,HK,N,523f5320-903b-4939-8f99-c88e0d49c77b
4205,231-139A,2354041429,OVAL,0.3,J,SI1,-,EX,VG,FNT,,5.23,3.92,2.33,59.5,58,None,GIA,MED to THK,,,,Not milky,SHREE RAMDOOT GEMS LLP,,-42.00%,187,622,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2354041429.pdf,,,,IN,N,efab5e1c-0e13-411a-b955-2b734f74ce71
4206,LD20019916,6341790148,ROUND,0.82,D,SI1,EX,EX,EX,NON,,5.93,5.96,3.71,62.4,58,None,GIA,STK,100%,Not brown,Not green,Not milky,Laxmi,,-25.50%,2755,3359.95,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/7243b32b-80c7-4d2c-8e1a-70d7d76efc4c.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6341790148.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4207,LD20023081,5343968090,ROUND,0.26,D,VS1,EX,EX,EX,NON,,4.07,4.05,2.54,62.5,56,NON,GIA,STK,100%,Not brown,Not green,Not milky,Laxmi,,11.00%,431,1658.23,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4208,LD20023045,6345968373,ROUND,0.26,D,VVS2,EX,EX,EX,NON,,4.12,4.1,2.54,61.8,59,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,15.00%,493,1897.88,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4209,LD19106420,1333968976,ROUND,0.25,E,VS1,EX,EX,EX,NON,,4.09,4.06,2.51,61.5,59,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,,5.00%,395,1579.52,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/24962f10-e975-4130-9d16-59444a283b68.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19106420.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
4210,LD20023659,6342990973,ROUND,0.2,F,VVS1,EX,EX,EX,NON,,3.77,3.74,2.3,61.3,59,NON,GIA,MED to STK,100%,Light Brown,Not green,Not milky,Laxmi,,1.00%,293,1463,,,,,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
